frame_index,timestamp,desk_id,worker_id,state
1526,09:06:41,3,W003,IDLE
1526,09:06:41,4,W004,AWAY
1526,09:06:41,5,W005,AWAY
1526,09:06:41,6,W006,WORKING
1527,09:06:41,1,W001,IDLE
1527,09:06:41,2,W002,WORKING
1527,09:06:41,3,W003,IDLE
1527,09:06:41,4,W004,AWAY
1527,09:06:41,5,W005,AWAY
1527,09:06:41,6,W006,WORKING
1528,09:06:41,1,W001,IDLE
1528,09:06:41,2,W002,WORKING
1528,09:06:41,3,W003,IDLE
1528,09:06:41,4,W004,THINKING
1528,09:06:41,5,W005,AWAY
1528,09:06:41,6,W006,WORKING
1529,09:06:41,1,W001,IDLE
1529,09:06:41,2,W002,WORKING
1529,09:06:41,3,W003,IDLE
1529,09:06:41,4,W004,THINKING
1529,09:06:41,5,W005,AWAY
1529,09:06:41,6,W006,WORKING
1530,09:06:41,1,W001,IDLE
1530,09:06:41,2,W002,WORKING
1530,09:06:41,3,W003,IDLE
1530,09:06:41,4,W004,THINKING
1530,09:06:41,5,W005,AWAY
1530,09:06:41,6,W006,WORKING
1531,09:06:41,1,W001,IDLE
1531,09:06:41,2,W002,WORKING
1531,09:06:41,3,W003,IDLE
1531,09:06:41,4,W004,THINKING
1531,09:06:41,5,W005,AWAY
1531,09:06:41,6,W006,WORKING
1532,09:06:41,1,W001,IDLE
1532,09:06:41,2,W002,WORKING
1532,09:06:41,3,W003,IDLE
1532,09:06:41,4,W004,THINKING
1532,09:06:41,5,W005,AWAY
1532,09:06:41,6,W006,WORKING
1533,09:06:41,1,W001,IDLE
1533,09:06:41,2,W002,WORKING
1533,09:06:41,3,W003,IDLE
1533,09:06:41,4,W004,THINKING
1533,09:06:41,5,W005,AWAY
1533,09:06:41,6,W006,WORKING
1534,09:06:41,1,W001,IDLE
1534,09:06:41,2,W002,WORKING
1534,09:06:41,3,W003,IDLE
1534,09:06:41,4,W004,THINKING
1534,09:06:41,5,W005,AWAY
1534,09:06:41,6,W006,WORKING
1535,09:06:41,1,W001,IDLE
1535,09:06:41,2,W002,WORKING
1535,09:06:41,3,W003,IDLE
1535,09:06:41,4,W004,THINKING
1535,09:06:41,5,W005,AWAY
1535,09:06:41,6,W006,WORKING
1536,09:06:42,1,W001,IDLE
1536,09:06:42,2,W002,WORKING
1536,09:06:42,3,W003,IDLE
1536,09:06:42,4,W004,THINKING
1536,09:06:42,5,W005,AWAY
1536,09:06:42,6,W006,WORKING
1537,09:06:42,1,W001,IDLE
1537,09:06:42,2,W002,WORKING
1537,09:06:42,3,W003,IDLE
1537,09:06:42,4,W004,THINKING
1537,09:06:42,5,W005,AWAY
1537,09:06:42,6,W006,WORKING
1538,09:06:42,1,W001,IDLE
1538,09:06:42,2,W002,WORKING
1538,09:06:42,3,W003,IDLE
1538,09:06:42,4,W004,THINKING
1538,09:06:42,5,W005,AWAY
1538,09:06:42,6,W006,WORKING
1539,09:06:42,1,W001,IDLE
1539,09:06:42,2,W002,WORKING
1539,09:06:42,3,W003,IDLE
1539,09:06:42,4,W004,THINKING
1539,09:06:42,5,W005,AWAY
1539,09:06:42,6,W006,WORKING
1540,09:06:42,1,W001,IDLE
1540,09:06:42,2,W002,WORKING
1540,09:06:42,3,W003,IDLE
1540,09:06:42,4,W004,THINKING
1540,09:06:42,5,W005,AWAY
1540,09:06:42,6,W006,WORKING
1541,09:06:42,1,W001,IDLE
1541,09:06:42,2,W002,WORKING
1541,09:06:42,3,W003,IDLE
1541,09:06:42,4,W004,THINKING
1541,09:06:42,5,W005,AWAY
1541,09:06:42,6,W006,WORKING
1542,09:06:42,1,W001,IDLE
1542,09:06:42,2,W002,WORKING
1542,09:06:42,3,W003,IDLE
1542,09:06:42,4,W004,THINKING
1542,09:06:42,5,W005,AWAY
1542,09:06:42,6,W006,WORKING
1543,09:06:42,1,W001,IDLE
1543,09:06:42,2,W002,WORKING
1543,09:06:42,3,W003,IDLE
1543,09:06:42,4,W004,THINKING
1543,09:06:42,5,W005,AWAY
1543,09:06:42,6,W006,WORKING
1544,09:06:42,1,W001,IDLE
1544,09:06:42,2,W002,WORKING
1544,09:06:42,3,W003,IDLE
1544,09:06:42,4,W004,THINKING
1544,09:06:42,5,W005,AWAY
1544,09:06:42,6,W006,WORKING
1545,09:06:42,1,W001,IDLE
1545,09:06:42,2,W002,WORKING
1545,09:06:42,3,W003,IDLE
1545,09:06:42,4,W004,THINKING
1545,09:06:42,5,W005,AWAY
1545,09:06:42,6,W006,WORKING
1546,09:06:42,1,W001,IDLE
1546,09:06:42,2,W002,WORKING
1546,09:06:42,3,W003,IDLE
1546,09:06:42,4,W004,THINKING
1546,09:06:42,5,W005,AWAY
1546,09:06:42,6,W006,WORKING
1547,09:06:42,1,W001,IDLE
1547,09:06:42,2,W002,WORKING
1547,09:06:42,3,W003,IDLE
1547,09:06:42,4,W004,THINKING
1547,09:06:42,5,W005,AWAY
1547,09:06:42,6,W006,WORKING
1548,09:06:42,1,W001,IDLE
1548,09:06:42,2,W002,WORKING
1548,09:06:42,3,W003,IDLE
1548,09:06:42,4,W004,THINKING
1548,09:06:42,5,W005,AWAY
1548,09:06:42,6,W006,WORKING
1549,09:06:42,1,W001,IDLE
1549,09:06:42,2,W002,WORKING
1549,09:06:42,3,W003,IDLE
1549,09:06:42,4,W004,THINKING
1549,09:06:42,5,W005,AWAY
1549,09:06:42,6,W006,WORKING
1550,09:06:42,1,W001,IDLE
1550,09:06:42,2,W002,WORKING
1550,09:06:42,3,W003,IDLE
1550,09:06:42,4,W004,THINKING
1550,09:06:42,5,W005,AWAY
1550,09:06:42,6,W006,WORKING
1551,09:06:42,1,W001,IDLE
1551,09:06:42,2,W002,WORKING
1551,09:06:42,3,W003,IDLE
1551,09:06:42,4,W004,THINKING
1551,09:06:42,5,W005,AWAY
1551,09:06:42,6,W006,WORKING
1552,09:06:42,1,W001,IDLE
1552,09:06:42,2,W002,WORKING
1552,09:06:42,3,W003,IDLE
1552,09:06:42,4,W004,THINKING
1552,09:06:42,5,W005,AWAY
1552,09:06:42,6,W006,WORKING
1553,09:06:42,1,W001,IDLE
1553,09:06:42,2,W002,WORKING
1553,09:06:42,3,W003,IDLE
1553,09:06:42,4,W004,THINKING
1553,09:06:42,5,W005,AWAY
1553,09:06:42,6,W006,WORKING
1554,09:06:42,1,W001,IDLE
1554,09:06:42,2,W002,WORKING
1554,09:06:42,3,W003,IDLE
1554,09:06:42,4,W004,THINKING
1554,09:06:42,5,W005,AWAY
1554,09:06:42,6,W006,WORKING
1555,09:06:42,1,W001,IDLE
1555,09:06:42,2,W002,WORKING
1555,09:06:42,3,W003,IDLE
1555,09:06:42,4,W004,THINKING
1555,09:06:42,5,W005,AWAY
1555,09:06:42,6,W006,WORKING
1556,09:06:42,1,W001,IDLE
1556,09:06:42,2,W002,WORKING
1556,09:06:42,3,W003,IDLE
1556,09:06:42,4,W004,THINKING
1556,09:06:42,5,W005,AWAY
1556,09:06:42,6,W006,WORKING
1557,09:06:42,1,W001,IDLE
1557,09:06:42,2,W002,WORKING
1557,09:06:42,3,W003,IDLE
1557,09:06:42,4,W004,THINKING
1557,09:06:42,5,W005,AWAY
1557,09:06:42,6,W006,WORKING
1558,09:06:42,1,W001,IDLE
1558,09:06:42,2,W002,WORKING
1558,09:06:42,3,W003,IDLE
1558,09:06:42,4,W004,THINKING
1558,09:06:42,5,W005,AWAY
1558,09:06:42,6,W006,WORKING
1559,09:06:42,1,W001,IDLE
1559,09:06:42,2,W002,WORKING
1559,09:06:42,3,W003,IDLE
1559,09:06:42,4,W004,THINKING
1559,09:06:42,5,W005,AWAY
1559,09:06:42,6,W006,WORKING
1560,09:06:43,1,W001,IDLE
1560,09:06:43,2,W002,WORKING
1560,09:06:43,3,W003,IDLE
1560,09:06:43,4,W004,THINKING
1560,09:06:43,5,W005,AWAY
1560,09:06:43,6,W006,WORKING
1561,09:06:43,1,W001,IDLE
1561,09:06:43,2,W002,WORKING
1561,09:06:43,3,W003,IDLE
1561,09:06:43,4,W004,THINKING
1561,09:06:43,5,W005,AWAY
1561,09:06:43,6,W006,WORKING
1562,09:06:43,1,W001,IDLE
1562,09:06:43,2,W002,WORKING
1562,09:06:43,3,W003,IDLE
1562,09:06:43,4,W004,THINKING
1562,09:06:43,5,W005,AWAY
1562,09:06:43,6,W006,WORKING
1563,09:06:43,1,W001,IDLE
1563,09:06:43,2,W002,WORKING
1563,09:06:43,3,W003,IDLE
1563,09:06:43,4,W004,THINKING
1563,09:06:43,5,W005,AWAY
1563,09:06:43,6,W006,WORKING
1564,09:06:43,1,W001,IDLE
1564,09:06:43,2,W002,WORKING
1564,09:06:43,3,W003,IDLE
1564,09:06:43,4,W004,THINKING
1564,09:06:43,5,W005,AWAY
1564,09:06:43,6,W006,WORKING
1565,09:06:43,1,W001,IDLE
1565,09:06:43,2,W002,WORKING
1565,09:06:43,3,W003,IDLE
1565,09:06:43,4,W004,THINKING
1565,09:06:43,5,W005,AWAY
1565,09:06:43,6,W006,WORKING
1566,09:06:43,1,W001,IDLE
1566,09:06:43,2,W002,WORKING
1566,09:06:43,3,W003,IDLE
1566,09:06:43,4,W004,THINKING
1566,09:06:43,5,W005,AWAY
1566,09:06:43,6,W006,WORKING
1567,09:06:43,1,W001,IDLE
1567,09:06:43,2,W002,WORKING
1567,09:06:43,3,W003,IDLE
1567,09:06:43,4,W004,THINKING
1567,09:06:43,5,W005,AWAY
1567,09:06:43,6,W006,WORKING
1568,09:06:43,1,W001,IDLE
1568,09:06:43,2,W002,WORKING
1568,09:06:43,3,W003,IDLE
1568,09:06:43,4,W004,THINKING
1568,09:06:43,5,W005,AWAY
1568,09:06:43,6,W006,WORKING
1569,09:06:43,1,W001,IDLE
1569,09:06:43,2,W002,WORKING
1569,09:06:43,3,W003,IDLE
1569,09:06:43,4,W004,THINKING
1569,09:06:43,5,W005,AWAY
1569,09:06:43,6,W006,WORKING
1570,09:06:43,1,W001,IDLE
1570,09:06:43,2,W002,WORKING
1570,09:06:43,3,W003,IDLE
1570,09:06:43,4,W004,THINKING
1570,09:06:43,5,W005,AWAY
1570,09:06:43,6,W006,WORKING
1571,09:06:43,1,W001,IDLE
1571,09:06:43,2,W002,WORKING
1571,09:06:43,3,W003,IDLE
1571,09:06:43,4,W004,THINKING
1571,09:06:43,5,W005,AWAY
1571,09:06:43,6,W006,WORKING
1572,09:06:43,1,W001,IDLE
1572,09:06:43,2,W002,WORKING
1572,09:06:43,3,W003,IDLE
1572,09:06:43,4,W004,THINKING
1572,09:06:43,5,W005,AWAY
1572,09:06:43,6,W006,WORKING
1573,09:06:43,1,W001,IDLE
1573,09:06:43,2,W002,WORKING
1573,09:06:43,3,W003,IDLE
1573,09:06:43,4,W004,THINKING
1573,09:06:43,5,W005,AWAY
1573,09:06:43,6,W006,WORKING
1574,09:06:43,1,W001,IDLE
1574,09:06:43,2,W002,WORKING
1574,09:06:43,3,W003,IDLE
1574,09:06:43,4,W004,THINKING
1574,09:06:43,5,W005,AWAY
1574,09:06:43,6,W006,WORKING
1575,09:06:43,1,W001,IDLE
1575,09:06:43,2,W002,WORKING
1575,09:06:43,3,W003,IDLE
1575,09:06:43,4,W004,THINKING
1575,09:06:43,5,W005,AWAY
1575,09:06:43,6,W006,WORKING
1576,09:06:43,1,W001,IDLE
1576,09:06:43,2,W002,WORKING
1576,09:06:43,3,W003,IDLE
1576,09:06:43,4,W004,THINKING
1576,09:06:43,5,W005,AWAY
1576,09:06:43,6,W006,WORKING
1577,09:06:43,1,W001,IDLE
1577,09:06:43,2,W002,WORKING
1577,09:06:43,3,W003,IDLE
1577,09:06:43,4,W004,THINKING
1577,09:06:43,5,W005,AWAY
1577,09:06:43,6,W006,WORKING
1578,09:06:43,1,W001,IDLE
1578,09:06:43,2,W002,WORKING
1578,09:06:43,3,W003,IDLE
1578,09:06:43,4,W004,THINKING
1578,09:06:43,5,W005,AWAY
1578,09:06:43,6,W006,WORKING
1579,09:06:43,1,W001,IDLE
1579,09:06:43,2,W002,WORKING
1579,09:06:43,3,W003,IDLE
1579,09:06:43,4,W004,THINKING
1579,09:06:43,5,W005,AWAY
1579,09:06:43,6,W006,WORKING
1580,09:06:43,1,W001,IDLE
1580,09:06:43,2,W002,WORKING
1580,09:06:43,3,W003,IDLE
1580,09:06:43,4,W004,THINKING
1580,09:06:43,5,W005,AWAY
1580,09:06:43,6,W006,WORKING
1581,09:06:43,1,W001,IDLE
1581,09:06:43,2,W002,WORKING
1581,09:06:43,3,W003,IDLE
1581,09:06:43,4,W004,THINKING
1581,09:06:43,5,W005,AWAY
1581,09:06:43,6,W006,WORKING
1582,09:06:43,1,W001,IDLE
1582,09:06:43,2,W002,WORKING
1582,09:06:43,3,W003,IDLE
1582,09:06:43,4,W004,THINKING
1582,09:06:43,5,W005,AWAY
1582,09:06:43,6,W006,WORKING
1583,09:06:43,1,W001,IDLE
1583,09:06:43,2,W002,WORKING
1583,09:06:43,3,W003,IDLE
1583,09:06:43,4,W004,THINKING
1583,09:06:43,5,W005,AWAY
1583,09:06:43,6,W006,WORKING
1584,09:06:44,1,W001,IDLE
1584,09:06:44,2,W002,WORKING
1584,09:06:44,3,W003,IDLE
1584,09:06:44,4,W004,THINKING
1584,09:06:44,5,W005,AWAY
1584,09:06:44,6,W006,WORKING
1585,09:06:44,1,W001,IDLE
1585,09:06:44,2,W002,WORKING
1585,09:06:44,3,W003,IDLE
1585,09:06:44,4,W004,THINKING
1585,09:06:44,5,W005,AWAY
1585,09:06:44,6,W006,WORKING
1586,09:06:44,1,W001,IDLE
1586,09:06:44,2,W002,WORKING
1586,09:06:44,3,W003,IDLE
1586,09:06:44,4,W004,THINKING
1586,09:06:44,5,W005,AWAY
1586,09:06:44,6,W006,WORKING
1587,09:06:44,1,W001,IDLE
1587,09:06:44,2,W002,WORKING
1587,09:06:44,3,W003,IDLE
1587,09:06:44,4,W004,THINKING
1587,09:06:44,5,W005,AWAY
1587,09:06:44,6,W006,WORKING
1588,09:06:44,1,W001,IDLE
1588,09:06:44,2,W002,WORKING
1588,09:06:44,3,W003,IDLE
1588,09:06:44,4,W004,THINKING
1588,09:06:44,5,W005,AWAY
1588,09:06:44,6,W006,WORKING
1589,09:06:44,1,W001,IDLE
1589,09:06:44,2,W002,WORKING
1589,09:06:44,3,W003,IDLE
1589,09:06:44,4,W004,THINKING
1589,09:06:44,5,W005,AWAY
1589,09:06:44,6,W006,WORKING
1590,09:06:44,1,W001,IDLE
1590,09:06:44,2,W002,WORKING
1590,09:06:44,3,W003,IDLE
1590,09:06:44,4,W004,THINKING
1590,09:06:44,5,W005,AWAY
1590,09:06:44,6,W006,WORKING
1591,09:06:44,1,W001,IDLE
1591,09:06:44,2,W002,WORKING
1591,09:06:44,3,W003,IDLE
1591,09:06:44,4,W004,THINKING
1591,09:06:44,5,W005,AWAY
1591,09:06:44,6,W006,WORKING
1592,09:06:44,1,W001,IDLE
1592,09:06:44,2,W002,WORKING
1592,09:06:44,3,W003,IDLE
1592,09:06:44,4,W004,THINKING
1592,09:06:44,5,W005,AWAY
1592,09:06:44,6,W006,WORKING
1593,09:06:44,1,W001,IDLE
1593,09:06:44,2,W002,WORKING
1593,09:06:44,3,W003,IDLE
1593,09:06:44,4,W004,THINKING
1593,09:06:44,5,W005,AWAY
1593,09:06:44,6,W006,WORKING
1594,09:06:44,1,W001,IDLE
1594,09:06:44,2,W002,WORKING
1594,09:06:44,3,W003,IDLE
1594,09:06:44,4,W004,THINKING
1594,09:06:44,5,W005,AWAY
1594,09:06:44,6,W006,WORKING
1595,09:06:44,1,W001,IDLE
1595,09:06:44,2,W002,WORKING
1595,09:06:44,3,W003,IDLE
1595,09:06:44,4,W004,THINKING
1595,09:06:44,5,W005,AWAY
1595,09:06:44,6,W006,WORKING
1596,09:06:44,1,W001,IDLE
1596,09:06:44,2,W002,WORKING
1596,09:06:44,3,W003,IDLE
1596,09:06:44,4,W004,THINKING
1596,09:06:44,5,W005,AWAY
1596,09:06:44,6,W006,WORKING
1597,09:06:44,1,W001,IDLE
1597,09:06:44,2,W002,WORKING
1597,09:06:44,3,W003,IDLE
1597,09:06:44,4,W004,THINKING
1597,09:06:44,5,W005,AWAY
1597,09:06:44,6,W006,WORKING
1598,09:06:44,1,W001,IDLE
1598,09:06:44,2,W002,WORKING
1598,09:06:44,3,W003,IDLE
1598,09:06:44,4,W004,THINKING
1598,09:06:44,5,W005,AWAY
1598,09:06:44,6,W006,WORKING
1599,09:06:44,1,W001,IDLE
1599,09:06:44,2,W002,WORKING
1599,09:06:44,3,W003,IDLE
1599,09:06:44,4,W004,THINKING
1599,09:06:44,5,W005,AWAY
1599,09:06:44,6,W006,WORKING
1600,09:06:44,1,W001,IDLE
1600,09:06:44,2,W002,WORKING
1600,09:06:44,3,W003,IDLE
1600,09:06:44,4,W004,THINKING
1600,09:06:44,5,W005,AWAY
1600,09:06:44,6,W006,WORKING
1601,09:06:44,1,W001,IDLE
1601,09:06:44,2,W002,WORKING
1601,09:06:44,3,W003,IDLE
1601,09:06:44,4,W004,THINKING
1601,09:06:44,5,W005,AWAY
1601,09:06:44,6,W006,WORKING
1602,09:06:44,1,W001,THINKING
1602,09:06:44,2,W002,WORKING
1602,09:06:44,3,W003,IDLE
1602,09:06:44,4,W004,THINKING
1602,09:06:44,5,W005,AWAY
1602,09:06:44,6,W006,WORKING
1603,09:06:44,1,W001,THINKING
1603,09:06:44,2,W002,WORKING
1603,09:06:44,3,W003,IDLE
1603,09:06:44,4,W004,THINKING
1603,09:06:44,5,W005,AWAY
1603,09:06:44,6,W006,WORKING
1604,09:06:44,1,W001,THINKING
1604,09:06:44,2,W002,WORKING
1604,09:06:44,3,W003,IDLE
1604,09:06:44,4,W004,THINKING
1604,09:06:44,5,W005,AWAY
1604,09:06:44,6,W006,WORKING
1605,09:06:44,1,W001,THINKING
1605,09:06:44,2,W002,WORKING
1605,09:06:44,3,W003,IDLE
1605,09:06:44,4,W004,THINKING
1605,09:06:44,5,W005,AWAY
1605,09:06:44,6,W006,WORKING
1606,09:06:44,1,W001,THINKING
1606,09:06:44,2,W002,WORKING
1606,09:06:44,3,W003,IDLE
1606,09:06:44,4,W004,THINKING
1606,09:06:44,5,W005,AWAY
1606,09:06:44,6,W006,WORKING
1607,09:06:44,1,W001,THINKING
1607,09:06:44,2,W002,WORKING
1607,09:06:44,3,W003,IDLE
1607,09:06:44,4,W004,THINKING
1607,09:06:44,5,W005,AWAY
1607,09:06:44,6,W006,WORKING
1608,09:06:45,1,W001,THINKING
1608,09:06:45,2,W002,WORKING
1608,09:06:45,3,W003,IDLE
1608,09:06:45,4,W004,THINKING
1608,09:06:45,5,W005,AWAY
1608,09:06:45,6,W006,WORKING
1609,09:06:45,1,W001,THINKING
1609,09:06:45,2,W002,WORKING
1609,09:06:45,3,W003,IDLE
1609,09:06:45,4,W004,THINKING
1609,09:06:45,5,W005,AWAY
1609,09:06:45,6,W006,WORKING
1610,09:06:45,1,W001,THINKING
1610,09:06:45,2,W002,WORKING
1610,09:06:45,3,W003,IDLE
1610,09:06:45,4,W004,THINKING
1610,09:06:45,5,W005,AWAY
1610,09:06:45,6,W006,WORKING
1611,09:06:45,1,W001,THINKING
1611,09:06:45,2,W002,WORKING
1611,09:06:45,3,W003,IDLE
1611,09:06:45,4,W004,THINKING
1611,09:06:45,5,W005,AWAY
1611,09:06:45,6,W006,WORKING
1612,09:06:45,1,W001,THINKING
1612,09:06:45,2,W002,WORKING
1612,09:06:45,3,W003,IDLE
1612,09:06:45,4,W004,THINKING
1612,09:06:45,5,W005,AWAY
1612,09:06:45,6,W006,WORKING
1613,09:06:45,1,W001,THINKING
1613,09:06:45,2,W002,WORKING
1613,09:06:45,3,W003,IDLE
1613,09:06:45,4,W004,THINKING
1613,09:06:45,5,W005,AWAY
1613,09:06:45,6,W006,WORKING
1614,09:06:45,1,W001,THINKING
1614,09:06:45,2,W002,WORKING
1614,09:06:45,3,W003,IDLE
1614,09:06:45,4,W004,THINKING
1614,09:06:45,5,W005,AWAY
1614,09:06:45,6,W006,WORKING
1615,09:06:45,1,W001,THINKING
1615,09:06:45,2,W002,WORKING
1615,09:06:45,3,W003,IDLE
1615,09:06:45,4,W004,THINKING
1615,09:06:45,5,W005,AWAY
1615,09:06:45,6,W006,WORKING
1616,09:06:45,1,W001,THINKING
1616,09:06:45,2,W002,WORKING
1616,09:06:45,3,W003,IDLE
1616,09:06:45,4,W004,THINKING
1616,09:06:45,5,W005,AWAY
1616,09:06:45,6,W006,WORKING
1617,09:06:45,1,W001,THINKING
1617,09:06:45,2,W002,WORKING
1617,09:06:45,3,W003,IDLE
1617,09:06:45,4,W004,THINKING
1617,09:06:45,5,W005,AWAY
1617,09:06:45,6,W006,WORKING
1618,09:06:45,1,W001,THINKING
1618,09:06:45,2,W002,WORKING
1618,09:06:45,3,W003,IDLE
1618,09:06:45,4,W004,THINKING
1618,09:06:45,5,W005,AWAY
1618,09:06:45,6,W006,WORKING
1619,09:06:45,1,W001,THINKING
1619,09:06:45,2,W002,WORKING
1619,09:06:45,3,W003,IDLE
1619,09:06:45,4,W004,THINKING
1619,09:06:45,5,W005,AWAY
1619,09:06:45,6,W006,WORKING
1620,09:06:45,1,W001,THINKING
1620,09:06:45,2,W002,WORKING
1620,09:06:45,3,W003,IDLE
1620,09:06:45,4,W004,THINKING
1620,09:06:45,5,W005,AWAY
1620,09:06:45,6,W006,WORKING
1621,09:06:45,1,W001,THINKING
1621,09:06:45,2,W002,WORKING
1621,09:06:45,3,W003,IDLE
1621,09:06:45,4,W004,THINKING
1621,09:06:45,5,W005,AWAY
1621,09:06:45,6,W006,WORKING
1622,09:06:45,1,W001,THINKING
1622,09:06:45,2,W002,WORKING
1622,09:06:45,3,W003,IDLE
1622,09:06:45,4,W004,THINKING
1622,09:06:45,5,W005,AWAY
1622,09:06:45,6,W006,WORKING
1623,09:06:45,1,W001,THINKING
1623,09:06:45,2,W002,WORKING
1623,09:06:45,3,W003,IDLE
1623,09:06:45,4,W004,THINKING
1623,09:06:45,5,W005,AWAY
1623,09:06:45,6,W006,WORKING
1624,09:06:45,1,W001,THINKING
1624,09:06:45,2,W002,WORKING
1624,09:06:45,3,W003,IDLE
1624,09:06:45,4,W004,AWAY
1624,09:06:45,5,W005,AWAY
1624,09:06:45,6,W006,WORKING
1625,09:06:45,1,W001,THINKING
1625,09:06:45,2,W002,WORKING
1625,09:06:45,3,W003,IDLE
1625,09:06:45,4,W004,AWAY
1625,09:06:45,5,W005,AWAY
1625,09:06:45,6,W006,WORKING
1626,09:06:45,1,W001,THINKING
1626,09:06:45,2,W002,WORKING
1626,09:06:45,3,W003,IDLE
1626,09:06:45,4,W004,AWAY
1626,09:06:45,5,W005,AWAY
1626,09:06:45,6,W006,WORKING
1627,09:06:45,1,W001,THINKING
1627,09:06:45,2,W002,WORKING
1627,09:06:45,3,W003,IDLE
1627,09:06:45,4,W004,AWAY
1627,09:06:45,5,W005,AWAY
1627,09:06:45,6,W006,WORKING
1628,09:06:45,1,W001,THINKING
1628,09:06:45,2,W002,WORKING
1628,09:06:45,3,W003,IDLE
1628,09:06:45,4,W004,AWAY
1628,09:06:45,5,W005,AWAY
1628,09:06:45,6,W006,WORKING
1629,09:06:45,1,W001,THINKING
1629,09:06:45,2,W002,WORKING
1629,09:06:45,3,W003,IDLE
1629,09:06:45,4,W004,AWAY
1629,09:06:45,5,W005,AWAY
1629,09:06:45,6,W006,WORKING
1630,09:06:45,1,W001,THINKING
1630,09:06:45,2,W002,WORKING
1630,09:06:45,3,W003,IDLE
1630,09:06:45,4,W004,AWAY
1630,09:06:45,5,W005,AWAY
1630,09:06:45,6,W006,WORKING
1631,09:06:45,1,W001,THINKING
1631,09:06:45,2,W002,WORKING
1631,09:06:45,3,W003,IDLE
1631,09:06:45,4,W004,AWAY
1631,09:06:45,5,W005,AWAY
1631,09:06:45,6,W006,WORKING
1632,09:06:46,1,W001,THINKING
1632,09:06:46,2,W002,WORKING
1632,09:06:46,3,W003,IDLE
1632,09:06:46,4,W004,AWAY
1632,09:06:46,5,W005,AWAY
1632,09:06:46,6,W006,WORKING
1633,09:06:46,1,W001,THINKING
1633,09:06:46,2,W002,WORKING
1633,09:06:46,3,W003,IDLE
1633,09:06:46,4,W004,AWAY
1633,09:06:46,5,W005,AWAY
1633,09:06:46,6,W006,WORKING
1634,09:06:46,1,W001,THINKING
1634,09:06:46,2,W002,WORKING
1634,09:06:46,3,W003,IDLE
1634,09:06:46,4,W004,AWAY
1634,09:06:46,5,W005,AWAY
1634,09:06:46,6,W006,WORKING
1635,09:06:46,1,W001,THINKING
1635,09:06:46,2,W002,WORKING
1635,09:06:46,3,W003,IDLE
1635,09:06:46,4,W004,AWAY
1635,09:06:46,5,W005,AWAY
1635,09:06:46,6,W006,WORKING
1636,09:06:46,1,W001,THINKING
1636,09:06:46,2,W002,WORKING
1636,09:06:46,3,W003,IDLE
1636,09:06:46,4,W004,AWAY
1636,09:06:46,5,W005,AWAY
1636,09:06:46,6,W006,WORKING
1637,09:06:46,1,W001,THINKING
1637,09:06:46,2,W002,WORKING
1637,09:06:46,3,W003,IDLE
1637,09:06:46,4,W004,AWAY
1637,09:06:46,5,W005,AWAY
1637,09:06:46,6,W006,WORKING
1638,09:06:46,1,W001,THINKING
1638,09:06:46,2,W002,WORKING
1638,09:06:46,3,W003,IDLE
1638,09:06:46,4,W004,AWAY
1638,09:06:46,5,W005,AWAY
1638,09:06:46,6,W006,WORKING
1639,09:06:46,1,W001,THINKING
1639,09:06:46,2,W002,WORKING
1639,09:06:46,3,W003,IDLE
1639,09:06:46,4,W004,AWAY
1639,09:06:46,5,W005,AWAY
1639,09:06:46,6,W006,WORKING
1640,09:06:46,1,W001,IDLE
1640,09:06:46,2,W002,WORKING
1640,09:06:46,3,W003,IDLE
1640,09:06:46,4,W004,AWAY
1640,09:06:46,5,W005,AWAY
1640,09:06:46,6,W006,WORKING
1641,09:06:46,1,W001,IDLE
1641,09:06:46,2,W002,WORKING
1641,09:06:46,3,W003,IDLE
1641,09:06:46,4,W004,AWAY
1641,09:06:46,5,W005,AWAY
1641,09:06:46,6,W006,WORKING
1642,09:06:46,1,W001,IDLE
1642,09:06:46,2,W002,WORKING
1642,09:06:46,3,W003,IDLE
1642,09:06:46,4,W004,AWAY
1642,09:06:46,5,W005,AWAY
1642,09:06:46,6,W006,WORKING
1643,09:06:46,1,W001,IDLE
1643,09:06:46,2,W002,WORKING
1643,09:06:46,3,W003,IDLE
1643,09:06:46,4,W004,AWAY
1643,09:06:46,5,W005,AWAY
1643,09:06:46,6,W006,WORKING
1644,09:06:46,1,W001,IDLE
1644,09:06:46,2,W002,WORKING
1644,09:06:46,3,W003,IDLE
1644,09:06:46,4,W004,AWAY
1644,09:06:46,5,W005,AWAY
1644,09:06:46,6,W006,WORKING
1645,09:06:46,1,W001,IDLE
1645,09:06:46,2,W002,WORKING
1645,09:06:46,3,W003,IDLE
1645,09:06:46,4,W004,AWAY
1645,09:06:46,5,W005,AWAY
1645,09:06:46,6,W006,WORKING
1646,09:06:46,1,W001,IDLE
1646,09:06:46,2,W002,WORKING
1646,09:06:46,3,W003,IDLE
1646,09:06:46,4,W004,AWAY
1646,09:06:46,5,W005,AWAY
1646,09:06:46,6,W006,WORKING
1647,09:06:46,1,W001,IDLE
1647,09:06:46,2,W002,WORKING
1647,09:06:46,3,W003,IDLE
1647,09:06:46,4,W004,AWAY
1647,09:06:46,5,W005,AWAY
1647,09:06:46,6,W006,WORKING
1648,09:06:46,1,W001,IDLE
1648,09:06:46,2,W002,WORKING
1648,09:06:46,3,W003,IDLE
1648,09:06:46,4,W004,AWAY
1648,09:06:46,5,W005,AWAY
